f_word,s_word,f_amount,s_amount,pair_amount,pmi
taki,czy,36,85,2,0.18057232244810173
z,zdrowie,270,17,3,0.18057232244810173
z,maić,270,17,3,0.18057232244810173
ponieważ,z,17,270,3,0.18057232244810173
maić,z,17,270,3,0.18057232244810173
móc,pamiętać,73,21,1,0.17774627836933837
również,dla,42,73,2,0.17774627836933837
od,dla,84,73,4,0.17774627836933837
dla,musieć,73,21,1,0.17774627836933837
my,że,59,156,6,0.1768054925251822
każdy,jak,33,93,2,0.17633532956163092
i,człowiek,392,47,12,0.17555206495642678
życie,w,31,545,11,0.17501114861424932
on,taki,128,36,3,0.17492575930695983
podczas,książka,32,144,3,0.17492575930695983
on,lata,128,24,2,0.17492575930695956
co,bohater,96,16,1,0.17492575930695956
on,co,128,96,8,0.17492575930695956
co,połączenie,96,16,1,0.17492575930695956
podczas,także,32,48,1,0.17492575930695956
on,szczególnie,128,12,1,0.17492575930695956
mózg,być,53,348,12,0.17398681033734442
można,pies,44,35,1,0.17117362444585257
a,tylko,105,44,3,0.1711736244458523
ma,ta,30,154,3,0.1711736244458523
dom,ta,10,154,1,0.171173624445852
ta,zasada,154,10,1,0.171173624445852
fakt,ta,10,154,1,0.171173624445852
życie,do,31,199,4,0.16906732909759162
jak,do,93,199,12,0.16906732909759162
do,nawet,199,31,4,0.16906732909759162
na,duży,294,21,4,0.167898492412991
musieć,na,21,294,4,0.167898492412991
na,musieć,294,21,4,0.167898492412991
poziom,w,17,545,6,0.16727549983464393
ten,do,101,199,13,0.16549187487376454
stać,to,22,211,3,0.16431995340479005
się,warunek,387,8,2,0.16369850388370563
tempo,się,4,387,1,0.16369850388370563
się,światło,387,4,1,0.16369850388370563
zachowanie,się,12,387,3,0.16369850388370563
się,przedni,387,4,1,0.16369850388370563
sztuka,się,8,387,2,0.16369850388370563
wykonanie,się,4,387,1,0.16369850388370563
chociaż,się,4,387,1,0.16369850388370563
sięgać,się,4,387,1,0.16369850388370563
sprawiać,się,8,387,2,0.16369850388370563
się,zachowanie,387,12,3,0.16369850388370563
się,rodzaj,387,8,2,0.16369850388370563
się,organizacja,387,4,1,0.16369850388370563
się,wątek,387,4,1,0.16369850388370563
pozycja,się,4,387,1,0.16369850388370563
myśl,się,8,387,2,0.16369850388370563
się,bo,387,8,2,0.16369850388370563
się,przyswajać,387,4,1,0.16369850388370563
zacząć,się,8,387,2,0.16369850388370563
warunek,się,8,387,2,0.16369850388370563
temat,się,8,387,2,0.16369850388370563
się,znaczek,387,8,2,0.16369850388370563
innowacja,się,4,387,1,0.16369850388370563
się,jedyne,387,4,1,0.16369850388370563
dziennie,się,8,387,2,0.16369850388370563
się,znacznie,387,16,4,0.16369850388370563
teren,się,8,387,2,0.16369850388370563
światło,się,4,387,1,0.16369850388370563
się,rok,387,16,4,0.16369850388370563
skala,się,4,387,1,0.16369850388370563
się,podłoże,387,4,1,0.16369850388370563
powód,się,16,387,4,0.16369850388370563
bank,się,8,387,2,0.16369850388370563
się,temperatura,387,4,1,0.16369850388370563
się,zawsze,387,8,2,0.16369850388370563
a,my,105,59,4,0.16299969300015207
miejsce,oraz,25,62,1,0.16183575986651597
on,w,128,545,45,0.16162893669350206
z,zostać,270,23,4,0.15951070692027225
zarówno,czytanie,17,183,2,0.156725580493734
czytanie,ponieważ,183,17,2,0.156725580493734
o,często,82,19,1,0.1544087419664466
o,rzecz,82,19,1,0.1544087419664466
klasa,że,10,156,1,0.1525579462785052
perspektywa,że,10,156,1,0.1525579462785052
że,głęboki,156,10,1,0.1525579462785052
że,forma,156,10,1,0.1525579462785052
ma,inny,30,52,1,0.1525579462785052
ten,jeśli,101,31,2,0.14748046688944583
woda,być,27,348,6,0.14701976273707532
z,powinien,270,29,5,0.14701976273707532
być,pokazywać,348,9,2,0.14701976273707504
być,zadanie,348,9,2,0.14701976273707504
być,powodować,348,9,2,0.14701976273707504
powodować,być,9,348,2,0.14701976273707504
być,tworzyć,348,9,2,0.14701976273707504
pomysł,być,9,348,2,0.14701976273707504
być,analiza,348,9,2,0.14701976273707504
być,strona,348,18,4,0.14701976273707504
analiza,być,9,348,2,0.14701976273707504
swój,być,9,348,2,0.14701976273707504
rozumieć,być,9,348,2,0.14701976273707504
być,nawyk,348,9,2,0.14701976273707504
hybrydowy,być,9,348,2,0.14701976273707504
alba,być,9,348,2,0.14701976273707504
badanie,i,20,392,5,0.145178415912908
i,pomocny,392,4,1,0.14517841591290773
i,połączenie,392,16,4,0.14517841591290773
i,bardziej,392,24,6,0.14517841591290773
tylko,i,44,392,11,0.14517841591290773
i,szczególnie,392,12,3,0.14517841591290773
i,prawo,392,4,1,0.14517841591290773
i,przyszłość,392,4,1,0.14517841591290773
on,i,128,392,32,0.14517841591290773
dostęp,i,4,392,1,0.14517841591290773
dawać,na,16,294,3,0.14517841591290773
i,nasi,392,16,4,0.14517841591290773
i,według,392,12,3,0.14517841591290773
doprowadzić,i,4,392,1,0.14517841591290773
iż,i,4,392,1,0.14517841591290773
i,część,392,12,3,0.14517841591290773
sprzedaż,i,4,392,1,0.14517841591290773
i,można,392,44,11,0.14517841591290773
i,treść,392,8,2,0.14517841591290773
na,pamięć,294,16,3,0.14517841591290773
i,organizacja,392,4,1,0.14517841591290773
zwierzę,i,8,392,2,0.14517841591290773
rok,i,16,392,4,0.14517841591290773
zauważyć,i,4,392,1,0.14517841591290773
i,służyć,392,4,1,0.14517841591290773
potrzeba,i,4,392,1,0.14517841591290773
wracać,i,4,392,1,0.14517841591290773
i,pewien,392,4,1,0.14517841591290773
gracz,i,4,392,1,0.14517841591290773
i,chodzić,392,8,2,0.14517841591290773
i,prof,392,4,1,0.14517841591290773
proces,i,12,392,3,0.14517841591290773
wniosek,i,4,392,1,0.14517841591290773
i,aplikacja,392,4,1,0.14517841591290773
nasza,i,4,392,1,0.14517841591290773
łączenie,i,4,392,1,0.14517841591290773
i,sięgać,392,4,1,0.14517841591290773
i,dokonać,392,4,1,0.14517841591290773
lektura,i,16,392,4,0.14517841591290773
i,dieta,392,4,1,0.14517841591290773
stan,i,24,392,6,0.14517841591290773
i,aż,392,8,2,0.14517841591290773
okazywać,i,8,392,2,0.14517841591290773
i,pozycja,392,4,1,0.14517841591290773
podczas,i,32,392,8,0.14517841591290773
i,dawać,392,16,4,0.14517841591290773
właśnie,nie,22,214,3,0.1439521557108281
się,czytać,387,69,17,0.14263688835587604
może,do,79,199,10,0.1414109861947265
dziecko,w,26,545,9,0.13926112366504753
jeden,świat,45,35,1,0.13875214675347497
warta,jeden,35,45,1,0.13875214675347497
pierwsza,a,15,105,1,0.1387521467534747
ma,a,30,105,2,0.1387521467534747
a,z,105,270,18,0.1387521467534747
a,różny,105,30,2,0.1387521467534747
my,na,59,294,11,0.13700448446720742
chcieć,który,19,166,2,0.1369213152376056
myślenie,który,19,166,2,0.1369213152376056
który,myślenie,166,19,2,0.1369213152376056
my,nie,59,214,8,0.13577822426512798
przez,może,40,79,2,0.13417941696365082
może,słowo,79,20,1,0.13417941696365082
w,raz,545,29,10,0.13372294012361757
jak,zdrowie,93,17,1,0.1332666076697451
jak,poziom,93,17,1,0.1332666076697451
ten,człowiek,101,47,3,0.13205042631984013
to,naszą,211,15,2,0.13189847571241223
naszą,to,15,211,2,0.13189847571241223
książka,długi,144,11,1,0.13053163994850647
stać,książka,22,144,2,0.13053163994850647
akwarium,książka,11,144,1,0.13053163994850647
język,książka,11,144,1,0.13053163994850647
książka,właśnie,144,22,2,0.13053163994850647
a,który,105,166,11,0.1300349296523656
więcej,czytanie,26,183,3,0.12871120432413752
czytanie,osoba,183,26,3,0.12871120432413752
czytanie,sposobić,183,26,3,0.12871120432413752
człowiek,z,47,270,8,0.12848381129964775
się,o,387,82,20,0.12807459415298453
czytać,ważny,69,23,1,0.12780184719293364
i,który,392,166,41,0.12769098918406677
woda,na,27,294,5,0.12725650791564544
a,być,105,348,23,0.12626120257027787
a,w,105,545,36,0.12545532414001695
i,móc,392,73,18,0.12527885847520306
różny,mózg,30,53,1,0.1250772098563981
być,podczas,348,32,7,0.12429968623699175
lata,do,24,199,3,0.12326363948446699
znaczek,do,8,199,1,0.12326363948446699
znajdować,do,8,199,1,0.12326363948446699
najlepiej,do,8,199,1,0.12326363948446699
nauczyć,do,8,199,1,0.12326363948446699
do,połączenie,199,16,2,0.12326363948446699
nasi,do,16,199,2,0.12326363948446699
myśl,do,8,199,1,0.12326363948446699
bez,do,16,199,2,0.12326363948446699
np,do,16,199,2,0.12326363948446699
do,powód,199,16,2,0.12326363948446699
do,punkt,199,16,2,0.12326363948446699
koń,do,8,199,1,0.12326363948446699
połączenie,do,16,199,2,0.12326363948446699
do,okazywać,199,8,1,0.12326363948446699
lub,my,54,59,2,0.12235770850280617
za,na,38,294,7,0.11964332380576996
za,również,38,42,1,0.11964332380576996
często,od,19,84,1,0.11964332380576996
być,jako,348,23,5,0.11531090300973702
czytać,jak,69,93,4,0.11220499214191533
który,raz,166,29,3,0.11183033427477518
który,powinien,166,29,3,0.11183033427477518
mózg,w,53,545,18,0.11178038724294043
nie,naszą,214,15,2,0.11153067801845043
na,po,294,71,13,0.11090851382816176
móc,ta,73,154,7,0.11063208251080149
dla,można,73,44,2,0.11063208251080149
ta,się,154,387,37,0.10636532881775398
czas,być,51,348,11,0.1039510408451891
lektura,ten,16,101,1,0.10167677727632116
ten,podczas,101,32,2,0.10167677727632116
ten,czytelnik,101,16,1,0.10167677727632116
u,na,11,294,2,0.10078429655445421
na,nic,294,11,2,0.10078429655445421
ty,na,11,294,2,0.10078429655445421
na,5,294,11,2,0.10078429655445421
na,ona,294,11,2,0.10078429655445421
na,rozwiązanie,294,11,2,0.10078429655445421
na,godzina,294,11,2,0.10078429655445421
tylko,na,44,294,8,0.10078429655445421
każdy,i,33,392,8,0.10078429655445421
pamiętać,ta,21,154,2,0.10078429655445392
ważny,to,23,211,3,0.10018961598507425
być,jak,348,93,20,0.09971404795871845
który,że,166,156,16,0.09944660981894267
z,aby,270,30,5,0.09811016225612908
cały,z,18,270,3,0.09811016225612877
obraz,z,6,270,1,0.09811016225612877
z,że,270,156,26,0.09811016225612877
z,szczególnie,270,12,2,0.09811016225612877
klient,z,6,270,1,0.09811016225612877
z,zachowanie,270,12,2,0.09811016225612877
z,wśród,270,6,1,0.09811016225612877
strona,z,18,270,3,0.09811016225612877
źródło,z,6,270,1,0.09811016225612877
bardziej,z,24,270,4,0.09811016225612877
z,główny,270,6,1,0.09811016225612877
różny,lub,30,54,1,0.09811016225612877
wielki,z,6,270,1,0.09811016225612877
szczęście,z,6,270,1,0.09811016225612877
książka,z,144,270,24,0.09811016225612877
z,według,270,12,2,0.09811016225612877
możliwości,z,6,270,1,0.09811016225612877
z,intensywny,270,6,1,0.09811016225612877
z,bardziej,270,24,4,0.09811016225612877
z,wciąż,270,6,1,0.09811016225612877
część,z,12,270,2,0.09811016225612877
i,raz,392,29,7,0.09455234284294006
być,ciało,348,14,3,0.09455234284293976
być,ja,348,14,3,0.09455234284293976
być,od,348,84,18,0.09455234284293976
wiedzieć,być,14,348,3,0.09455234284293976
być,większy,348,14,3,0.09455234284293976
na,a,294,105,19,0.0938979109692143
nawet,a,31,105,2,0.09144643197511797
on,czas,128,51,4,0.08746291805662045
wiele,książka,34,144,3,0.08746291805662014
mózg,ta,53,154,5,0.0871093596573775
czytać,po,69,71,3,0.08657918446642103
w,kupić,545,3,1,0.08481333964267097
której,w,12,545,4,0.08481333964267097
w,prowadzić,545,9,3,0.08481333964267097
rozwinąć,w,3,545,1,0.08481333964267097
w,swoje,545,6,2,0.08481333964267097
lekarz,w,3,545,1,0.08481333964267097
obecnie,w,6,545,2,0.08481333964267097
szansa,w,3,545,1,0.08481333964267097
bycie,w,39,545,13,0.08481333964267097
w,narracja,545,6,2,0.08481333964267097
w,wykonać,545,6,2,0.08481333964267097
w,wartościowy,545,3,1,0.08481333964267097
maszyna,w,6,545,2,0.08481333964267097
w,wjazd,545,3,1,0.08481333964267097
wygląd,w,6,545,2,0.08481333964267097
zwierzęcy,w,3,545,1,0.08481333964267097
w,według,545,12,4,0.08481333964267097
w,przecież,545,3,1,0.08481333964267097
w,element,545,9,3,0.08481333964267097
w,poprzez,545,9,3,0.08481333964267097
w,udać,545,3,1,0.08481333964267097
w,udawać,545,3,1,0.08481333964267097
w,kompas,545,3,1,0.08481333964267097
cel,w,9,545,3,0.08481333964267097
w,zachowanie,545,12,4,0.08481333964267097
całkowity,w,3,545,1,0.08481333964267097
wymagania,w,3,545,1,0.08481333964267097
tworzenie,w,9,545,3,0.08481333964267097
wątpliwość,w,3,545,1,0.08481333964267097
przód,w,3,545,1,0.08481333964267097
w,rozdział,545,3,1,0.08481333964267097
zająć,w,3,545,1,0.08481333964267097
w,ostatecznie,545,3,1,0.08481333964267097
w,oferować,545,3,1,0.08481333964267097
produkcyjny,w,3,545,1,0.08481333964267097
w,inspiracja,545,3,1,0.08481333964267097
żeby,w,6,545,2,0.08481333964267097
pisany,w,3,545,1,0.08481333964267097
świetnie,w,3,545,1,0.08481333964267097
w,cena,545,3,1,0.08481333964267097
w,intensywny,545,6,2,0.08481333964267097
w,książkowy,545,3,1,0.08481333964267097
w,wyobrażać,545,3,1,0.08481333964267097
w,czysta,545,3,1,0.08481333964267097
w,mechanizm,545,3,1,0.08481333964267097
analityczny,w,9,545,3,0.08481333964267097
idealny,w,3,545,1,0.08481333964267097
ostatecznie,w,3,545,1,0.08481333964267097
w,korzystać,545,3,1,0.08481333964267097
stajać,w,6,545,2,0.08481333964267097
w,poszerzać,545,6,2,0.08481333964267097
specjalista,w,3,545,1,0.08481333964267097
w,wyostrzać,545,3,1,0.08481333964267097
w,systematycznie,545,3,1,0.08481333964267097
pomiędzy,w,3,545,1,0.08481333964267097
w,literatura,545,6,2,0.08481333964267097
zwany,w,3,545,1,0.08481333964267097
dekada,w,3,545,1,0.08481333964267097
depresyjny,w,3,545,1,0.08481333964267097
popularny,w,6,545,2,0.08481333964267097
szczególnie,w,12,545,4,0.08481333964267097
nawet,to,31,211,4,0.08459276093405539
jeśli,to,31,211,4,0.08459276093405539
że,stres,156,21,2,0.08216861838710716
która,o,20,82,1,0.08040816052266993
nie,taż,214,23,3,0.07982181829111228
taż,nie,23,214,3,0.07982181829111228
jeden,móc,45,73,2,0.078210604818424
jeden,dla,45,73,2,0.078210604818424
się,zarówno,387,17,4,0.07623566263336594
się,oko,387,17,4,0.07623566263336594
wiele,się,34,387,8,0.07623566263336594
człowiek,pies,47,35,1,0.07601639140551203
warta,człowiek,35,47,1,0.07601639140551203
swoja,człowiek,35,47,1,0.07601639140551203
pies,człowiek,35,47,1,0.07601639140551203
i,pamiętać,392,21,5,0.07478908802151
również,i,42,392,10,0.07478908802151
musieć,i,21,392,5,0.07478908802151
rozrywka,czytanie,9,183,1,0.0742634203017611
czytanie,pomysł,183,9,1,0.0742634203017611
książka,czytanie,144,183,16,0.0742634203017611
czytanie,rozrywka,183,9,1,0.0742634203017611
wszyscy,czytanie,18,183,2,0.0742634203017611
się,czytanie,387,183,43,0.0742634203017608
być,w,348,545,115,0.07232239545947403
ten,na,101,294,18,0.07192943388226909
on,być,128,348,27,0.07183226634285611
my,od,59,84,3,0.06989028860867068
być,rozwijać,348,19,4,0.06901725073580213
być,więc,348,19,4,0.06901725073580213
rozwijać,być,19,348,4,0.06901725073580213
pomóc,książka,23,144,2,0.06640130252879084
książka,ważny,144,23,2,0.06640130252879084
książka,jako,144,23,2,0.06640130252879084
również,może,42,79,2,0.06379008907225286
może,stres,79,21,1,0.06379008907225286
społeczny,który,10,166,1,0.0629207337938287
który,informacja,166,20,2,0.0629207337938287
który,narzędzie,166,10,1,0.0629207337938287
bardzo,że,32,156,3,0.05944854188702376
on,sposobić,128,26,2,0.05944854188702376
nasz,on,26,128,2,0.05944854188702376
on,inny,128,52,4,0.05944854188702376
sam,on,13,128,1,0.05944854188702376
że,podczas,156,32,3,0.05944854188702376
co,że,96,156,9,0.05944854188702346
zdrowie,na,17,294,3,0.0577155746625683
maić,i,17,392,4,0.0577155746625683
i,zarówno,392,17,4,0.0577155746625683
ponieważ,na,17,294,3,0.0577155746625683
na,należeć,294,34,6,0.0577155746625683
na,czy,294,85,15,0.057715574662568
być,ten,348,101,21,0.05105070420635283
z,życie,270,31,5,0.05080444747777242
ale,życie,54,31,1,0.05080444747777211
cały,jak,18,93,1,0.05080444747777211
jak,książka,93,144,8,0.05080444747777211
wiedza,oraz,27,62,1,0.05080444747777211
nie,człowiek,214,47,6,0.04879492267048791
się,problem,387,13,3,0.04822128646376964
sen,się,13,387,3,0.04822128646376964
się,sam,387,13,3,0.04822128646376964
kolejny,się,13,387,3,0.04822128646376964
zdolność,się,13,387,3,0.04822128646376964
się,jeżeli,387,13,3,0.04822128646376964
dla,taż,73,23,1,0.046501745091085886
taż,móc,23,73,1,0.046501745091085886
także,a,48,105,3,0.04564274236199342
co,świat,96,35,2,0.045642742361993116
od,przez,84,40,2,0.045642742361993116
także,warta,48,35,1,0.045642742361993116
również,przez,42,40,1,0.045642742361993116
dla,i,73,392,17,0.04281669828323006
i,dla,392,73,17,0.04281669828323006
teren,to,8,211,1,0.03878907132093068
to,drugi,211,16,2,0.03878907132093068
punkt,to,16,211,2,0.03878907132093068
powód,to,16,211,2,0.03878907132093068
pamięć,to,16,211,2,0.03878907132093068
to,typ,211,8,1,0.03878907132093068
to,punkt,211,16,2,0.03878907132093068
to,tutaj,211,8,1,0.03878907132093068
to,powód,211,16,2,0.03878907132093068
sprawa,to,8,211,1,0.03878907132093068
nie,po,214,71,9,0.0385991555645993
jak,w,93,545,30,0.037507624864314394
w,jak,545,93,30,0.037507624864314394
maić,do,17,199,2,0.03580079823412741
poziom,do,17,199,2,0.03580079823412741
do,poziom,199,17,2,0.03580079823412741
do,ponieważ,199,17,2,0.03580079823412741
pies,się,35,387,8,0.03441548693873941
ona,ta,11,154,1,0.03367010069591737
zrozumienie,ta,11,154,1,0.03367010069591737
ta,umysł,154,22,2,0.03367010069591737
postać,ta,11,154,1,0.03367010069591737
dzień,ta,33,154,3,0.033670100695917055
każdy,ta,33,154,3,0.033670100695917055
o,oraz,82,62,3,0.03310244574431341
mózg,on,53,128,4,0.031967805464916725
on,do,128,199,15,0.03015423509298563
sen,i,13,392,3,0.029701198492971724
odpowiedni,i,13,392,3,0.029701198492971724
i,rozwój,392,13,3,0.029701198492971724
i,sam,392,13,3,0.029701198492971724
sam,i,13,392,3,0.029701198492971724
i,sposobić,392,26,6,0.029701198492971724
wymagać,czy,20,85,1,0.028569229003051727
czy,wszystek,85,20,1,0.028569229003051727
czy,przez,85,40,2,0.028569229003051727
się,stać,387,22,5,0.026194980133770886
po,także,71,48,2,0.025178639802277743
bardziej,po,24,71,1,0.025178639802277743
się,i,387,392,89,0.024722090734895175
książka,w,144,545,46,0.023412794978528054
ze,czytanie,28,183,3,0.021796000407625433
on,się,128,387,29,0.02167949901127774
ale,być,54,348,11,0.021488880653216167
z,więc,270,19,3,0.02010765025485587
myślenie,z,19,270,3,0.02010765025485587
za,z,38,270,6,0.02010765025485587
pomagać,z,19,270,3,0.02010765025485587
tak,nowy,38,45,1,0.020107650254855558
móc,to,73,211,9,0.018889513883225784
sztuka,nie,8,214,1,0.01842127362696906
ząb,nie,8,214,1,0.01842127362696906
dodatkowo,nie,16,214,2,0.01842127362696906
w,właśnie,545,22,7,0.01769914378413435
w,umysł,545,22,7,0.01769914378413435
życie,który,31,166,3,0.015615019015472317
zbyt,że,11,156,1,0.015054422528570267
że,rozwiązanie,156,11,1,0.015054422528570267
umysł,że,22,156,2,0.015054422528570267
dziać,że,11,156,1,0.015054422528570267
że,u,156,11,1,0.015054422528570267
że,stać,156,22,2,0.015054422528570267
ten,zdrowie,101,17,1,0.014213936025981639
zdrowie,ten,17,101,1,0.014213936025981639
może,i,79,392,18,0.01132266917811741
dla,po,73,71,3,0.00527908236457291
podczas,z,32,270,5,0.005000757864647698
książka,według,144,12,1,0.005000757864647379
wszyscy,co,18,96,1,0.005000757864647379
uwaga,co,18,96,1,0.005000757864647379
bardziej,książka,24,144,2,0.005000757864647379
lub,podczas,54,32,1,0.005000757864647379
także,książka,48,144,4,0.005000757864647379
lub,co,54,96,3,0.005000757864647379
książka,szczególnie,144,12,1,0.005000757864647379
czy,się,85,387,19,0.0022350811895893623
jeden,ta,45,154,4,0.0012486230035398055
móc,nie,73,214,9,-0.0014782838107356515
jeśli,i,31,392,7,-0.0016629724163632934
ze,oraz,28,62,1,-0.0016629724163634539
oraz,mieć,62,28,1,-0.0016629724163634539
i,jak,392,93,21,-0.0016629724163634539
myślenie,czytanie,19,183,2,-0.0037390916995123555
czytanie,chcieć,183,19,2,-0.0037390916995123555
być,warta,348,35,7,-0.004983330707974658
gdy,być,20,348,4,-0.004983330707974819
być,umożliwiać,348,5,1,-0.004983330707974819
prawie,być,5,348,1,-0.004983330707974819
być,pochodzenie,348,5,1,-0.004983330707974819
codziennie,być,5,348,1,-0.004983330707974819
być,pozostać,348,5,1,-0.004983330707974819
być,rasa,348,10,2,-0.004983330707974819
być,oprócz,348,5,1,-0.004983330707974819
niezwykle,być,10,348,2,-0.004983330707974819
klasa,być,10,348,2,-0.004983330707974819
poboczny,być,5,348,1,-0.004983330707974819
wydawać,być,10,348,2,-0.004983330707974819
być,wspomniany,348,5,1,-0.004983330707974819
być,wszystek,348,20,4,-0.004983330707974819
być,społeczny,348,10,2,-0.004983330707974819
być,informacja,348,20,4,-0.004983330707974819
cieszyć,być,5,348,1,-0.004983330707974819
wszystek,być,20,348,4,-0.004983330707974819
być,oferta,348,5,1,-0.004983330707974819
być,kwestia,348,15,3,-0.004983330707974819
zastanowić,być,5,348,1,-0.004983330707974819
być,przyzwyczajenie,348,5,1,-0.004983330707974819
być,dom,348,10,2,-0.004983330707974819
być,20,348,5,1,-0.004983330707974819
być,zamiast,348,5,1,-0.004983330707974819
być,pospolity,348,5,1,-0.004983330707974819
się,ale,387,54,12,-0.006226497558606474
pomysł,się,9,387,2,-0.006226497558606635
spora,się,9,387,2,-0.006226497558606635
powodować,się,9,387,2,-0.006226497558606635
się,wszyscy,387,18,4,-0.006226497558606635
nim,się,9,387,2,-0.006226497558606635
się,rozumieć,387,9,2,-0.006226497558606635
się,którą,387,9,2,-0.006226497558606635
produkcja,się,9,387,2,-0.006226497558606635
prowadzić,się,9,387,2,-0.006226497558606635
strona,się,18,387,4,-0.006226497558606635
który,przed,166,21,2,-0.007468594097569317
pod,który,21,166,2,-0.007468594097569317
stres,który,21,166,2,-0.007468594097569317
połączenie,w,16,545,5,-0.008296064748810379
to,do,211,199,24,-0.012873048501561898
dla,także,73,48,2,-0.014898799573057519
się,ta,387,154,34,-0.015625195560856363
przy,z,13,270,2,-0.017367055163807262
z,własny,270,13,2,-0.017367055163807262
z,dziecko,270,26,4,-0.017367055163807262
że,nowy,156,45,4,-0.017367055163807262
z,kolejny,270,13,2,-0.017367055163807262
własny,z,13,270,2,-0.017367055163807262
poprzez,i,9,392,2,-0.02474658552940453
i,korzyści,392,9,2,-0.02474658552940453
i,spora,392,9,2,-0.02474658552940453
i,cel,392,9,2,-0.02474658552940453
i,hybrydowy,392,9,2,-0.02474658552940453
zakup,i,9,392,2,-0.02474658552940453
i,jeszcze,392,9,2,-0.02474658552940453
i,mówić,392,9,2,-0.02474658552940453
i,liść,392,9,2,-0.02474658552940453
prowadzić,i,9,392,2,-0.02474658552940453
i,częściej,392,9,2,-0.02474658552940453
kilka,na,18,294,3,-0.024746585529404695
na,uwaga,294,18,3,-0.024746585529404695
cały,na,18,294,3,-0.024746585529404695
na,by,294,18,3,-0.024746585529404695
na,różny,294,30,5,-0.024746585529404695
domowy,na,18,294,3,-0.024746585529404695
wszyscy,na,18,294,3,-0.024746585529404695
na,stan,294,24,4,-0.024746585529404855
na,swoje,294,6,1,-0.024746585529404855
na,posiłek,294,12,2,-0.024746585529404855
na,zrobić,294,6,1,-0.024746585529404855
dobro,na,6,294,1,-0.024746585529404855
na,ostatni,294,6,1,-0.024746585529404855
według,na,12,294,2,-0.024746585529404855
na,poszerzać,294,6,1,-0.024746585529404855
zachowanie,na,12,294,2,-0.024746585529404855
zatem,na,12,294,2,-0.024746585529404855
na,10,294,6,1,-0.024746585529404855
także,na,48,294,8,-0.024746585529404855
wartość,na,6,294,1,-0.024746585529404855
na,proces,294,12,2,-0.024746585529404855
nie,każdy,214,33,4,-0.025972845731484465
ten,pies,101,35,2,-0.027606239668645144
czytanie,raz,183,29,3,-0.02883007266234243
ta,jako,154,23,2,-0.030460236723798443
odpowiedni,w,13,545,4,-0.03066387777726492
kolejny,w,13,545,4,-0.03066387777726492
w,zdolność,545,13,4,-0.03066387777726492
w,własny,545,13,4,-0.03066387777726492
ten,to,101,211,12,-0.03445991070970756
dla,dla,73,73,3,-0.03479835701076241
móc,dla,73,73,3,-0.03479835701076241
z,może,270,79,12,-0.0357455844786615
nowy,może,45,79,2,-0.0357455844786615
dzień,ale,33,54,1,-0.039393361493806185
również,czy,42,85,2,-0.04182009888834623
czy,również,85,42,2,-0.04182009888834623
pod,czy,21,85,1,-0.04182009888834623
zarówno,a,17,105,1,-0.041820098888346396
oraz,książka,62,144,5,-0.04230495691370924
tak,człowiek,38,47,1,-0.04262810509310704
do,woda,199,27,3,-0.04666136195784515
ale,do,54,199,6,-0.04666136195784515
swój,do,9,199,1,-0.04666136195784531
do,zadanie,199,9,1,-0.04666136195784531
do,mówić,199,9,1,-0.04666136195784531
ilość,do,18,199,2,-0.04666136195784531
poprawiać,do,18,199,2,-0.04666136195784531
rozrywka,do,9,199,1,-0.04666136195784531
liść,do,9,199,1,-0.04666136195784531
produkcja,do,9,199,1,-0.04666136195784531
do,spora,199,9,1,-0.04666136195784531
móc,z,73,270,11,-0.04732027726543499
on,ta,128,154,11,-0.04746666202948821
on,3,128,14,1,-0.04746666202948821
on,większy,128,14,1,-0.04746666202948821
to,wiele,211,34,4,-0.04867376992940861
jednak,to,34,211,4,-0.04867376992940861
zdrowie,to,17,211,2,-0.04867376992940861
się,czas,387,51,11,-0.049295219450492735
również,nie,42,214,5,-0.051968054264428715
nie,od,214,84,10,-0.051968054264428715
być,jeśli,348,31,6,-0.052289045486331454
dzień,w,33,545,10,-0.05269018410726371
wszystek,z,20,270,3,-0.05389293118892092
z,informacja,270,20,3,-0.05389293118892092
miejsce,książka,25,144,2,-0.053892931188921085
przez,nowy,40,45,1,-0.053892931188921085
się,koncentracja,387,14,3,-0.05869391745274221
się,również,387,42,9,-0.05869391745274221
się,ze,387,28,6,-0.05869391745274221
na,który,294,166,27,-0.0599360139917049
człowiek,ta,47,154,4,-0.061487132344423136
ta,człowiek,154,47,4,-0.061487132344423136
być,osoba,348,26,5,-0.06156685907434229
inny,być,52,348,10,-0.06156685907434229
być,sposobić,348,26,5,-0.06156685907434229
bycie,jak,39,93,2,-0.06467276994216394
w,dlaczego,545,10,3,-0.06718975380237878
w,gdzie,545,10,3,-0.06718975380237878
perspektywa,w,10,545,3,-0.06718975380237878
fakt,w,10,545,3,-0.06718975380237878
w,wydawać,545,10,3,-0.06718975380237878
w,niezwykle,545,10,3,-0.06718975380237878
czytać,może,69,79,3,-0.06745444420599989
ten,ale,101,54,3,-0.06824822416599104
taki,ten,36,101,2,-0.0682482241659912
domowy,ten,18,101,1,-0.0682482241659912
ten,ilość,101,18,1,-0.0682482241659912
kilka,ten,18,101,1,-0.0682482241659912
ten,by,101,18,1,-0.0682482241659912
czas,nie,51,214,6,-0.06904156762337028
wiele,nie,34,214,4,-0.06904156762337045
czytać,to,69,211,8,-0.06973538545723841
warta,że,35,156,3,-0.06983447505794282
że,swoja,156,35,3,-0.06983447505794282
a,inny,105,52,3,-0.06983447505794282
